it,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,RTO,Engine Displacement,Comfort & Convenience,Interior,Exterior,Safety,Entertainment & Communication,Mileage,Max Power,Torque,Color,Engine Type,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Wheel Size,Alloy Wheel Size,city,Features Count
0,MUV,20000.0,Manual,1,Maruti,Maruti Ertiga,2021,7047,ZXI,1050000.0,2021,Third Party,Petrol,7.0,TS07,1462.0,18.0,12.0,16.0,29.0,7.0,19.01,103.26,138.0,Others,K15 Smart Hybrid,4.0,4.0,DOHC,MPFI,No,No,4395.0,1735.0,1690.0,2740.0,1510.0,1520.0,1152.5,5.0,Front-Wheel Drive,Power,5.2,Ventilated Disc,Drum,160.0,13.3,"Tubeless, Radial",5.0,209.0,15.0,15.0,hyderabad,9
0,SUV,13918.0,Manual,1,Nissan,Nissan Magnite,2022,8135,Turbo XV Premium BSVI,909000.0,2022,Third Party,Petrol,5.0,TS07,999.0,22.0,13.0,20.0,36.0,11.0,20.0,98.63,160.0,Brown,HRA0 1.0 TURBO PETROL,3.0,4.0,SOHC,MPFI,Yes,No,3994.0,1758.0,1572.0,2500.0,1458.0,1459.0,1014.0,5.0,Front-Wheel Drive,Electric,5.0,Disc,Drum,165.0,11.7,"Tubeless, Radial",5.0,336.0,16.0,16.0,hyderabad,9
0,SUV,28839.0,Manual,1,Nissan,Nissan Magnite,2020,8129,XV DT BSVI,734000.0,2020,Third Party,Petrol,5.0,TS08,999.0,22.0,13.0,19.0,34.0,11.0,18.75,71.02,96.0,Brown,B4D 1.0 NA PETROL,3.0,4.0,SOHC,MPFI,No,No,3994.0,1758.0,1572.0,2500.0,1458.0,1459.0,939.0,5.0,Front-Wheel Drive,Electric,5.0,Disc,Drum,165.0,17.7,"Tubeless, Radial",5.0,336.0,16.0,16.0,hyderabad,9
0,Hatchback,30000.0,Automatic,1,Maruti,Maruti Celerio,2017,3982,VXI AT,450000.0,2017,Third Party,Petrol,5.0,TS07,998.0,10.0,9.0,5.0,13.0,7.0,23.1,67.04,90.0,Red,K10B Engine,3.0,4.0,DOHC,MPFI,No,No,3715.0,1635.0,1565.0,2425.0,1420.0,1410.0,840.0,5.0,Front-Wheel Drive,Power,4.7,Ventilated Disc,Drum,150.0,15.05,"Tubeless, Radial",5.0,235.0,14.0,14.0,hyderabad,8
0,Hatchback,16097.0,Automatic,1,Datsun,Datsun RediGO,2018,6211,AMT 1.0 S,356000.0,2018,Comprehensive,Petrol,5.0,TS09,999.0,10.0,7.0,6.0,19.0,5.0,23.0,67.0,91.0,Red,1.0L Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3429.0,1560.0,1541.0,2348.0,1458.0,1459.0,750.0,5.0,Two-Wheel Drive,Power,4.7,Disc,Drum,165.0,12.36,Tubeless,5.0,222.0,16.0,16.0,hyderabad,9
0,Hatchback,23683.0,Automatic,1,Volkswagen,Volkswagen Polo,2021,8444,1.0 TSI Comfortline AT,835000.0,2021,Third Party,Petrol,5.0,TS08,999.0,13.0,11.0,11.0,22.0,7.0,16.47,108.62,175.0,Silver,1.0L TSI Petrol,3.0,4.0,DOHC,TFSI,Yes,No,3971.0,1682.0,1469.0,2470.0,1457.0,1500.0,1086.0,6.0,Front-Wheel Drive,Electric,4.9,Disc,Drum,165.0,14.2,"Tubeless, Radial",5.0,280.0,15.0,15.0,hyderabad,9
0,MUV,10000.0,Manual,1,Toyota,Toyota Innova Crysta,2023,9608,2.4 Zx 7 STR,3100000.0,2023,Third Party,Diesel,7.0,PY05,2393.0,24.0,14.0,20.0,33.0,12.0,19.23,147.51,343.0,Others,2.4L Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,4735.0,1830.0,1795.0,2750.0,1458.0,1459.0,1800.0,5.0,Rear-Wheel Drive,Electric,5.4,Disc,Drum,128.84,10.82,"Tubeless, Radial",5.0,300.0,17.0,17.0,hyderabad,9
0,Hatchback,48471.0,Manual,2,Maruti,Maruti Alto K10,2013,10332,VXI,233000.0,2013,Third Party,Petrol,5.0,AP28,998.0,7.0,6.0,5.0,20.0,6.0,24.39,65.71,89.0,Silver,K10C,3.0,4.0,DOHC,MPFI,No,No,3530.0,1490.0,1520.0,2380.0,1458.0,1459.0,755.0,5.0,Front-Wheel Drive,Power,4.5,Disc,Drum,145.0,13.3,"Tubeless, Radial",5.0,214.0,13.0,13.0,hyderabad,9
0,Hatchback,62437.0,Manual,2,Maruti,Maruti Alto K10,2013,10332,VXI,221000.0,2013,Third Party,Petrol,5.0,AP28,998.0,7.0,6.0,5.0,20.0,6.0,24.39,65.71,89.0,Silver,K10C,3.0,4.0,DOHC,MPFI,No,No,3530.0,1490.0,1520.0,2380.0,1458.0,1459.0,755.0,5.0,Front-Wheel Drive,Power,4.5,Disc,Drum,145.0,13.3,"Tubeless, Radial",5.0,214.0,13.0,13.0,hyderabad,9
0,Sedan,45000.0,Automatic,1,Tata,Tata Tigor,2018,6099,1.2 Revotron XZA,549000.0,2018,Third Party,Petrol,5.0,TN07,1199.0,15.0,10.0,12.0,24.0,7.0,20.3,84.0,114.0,Blue,Revotron Engine,3.0,4.0,DOHC,MPFI,No,No,3992.0,1677.0,1537.0,2450.0,1400.0,1420.0,1052.0,5.0,Front-Wheel Drive,Power,4.9,Disc,Drum,121.92,16.8,"Tubeless, Radial",4.0,419.0,15.0,15.0,hyderabad,9
0,Sedan,15992.0,Manual,1,Maruti,Maruti Ciaz,2022,7408,Delta BSVI,881000.0,2022,Third Party,Petrol,5.0,TS08,1462.0,13.0,8.0,10.0,22.0,7.0,20.65,103.25,138.0,Silver,K15 Smart Hybrid Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4490.0,1730.0,1485.0,2650.0,1458.0,1459.0,1105.0,5.0,Front-Wheel Drive,Power,5.4,Ventilated Disc,Drum,190.0,14.0,"Tubeless, Radial",4.0,510.0,15.0,15.0,hyderabad,9
0,Hatchback,34000.0,Manual,1,Maruti,Maruti Alto 800,2018,3921,LXI,325000.0,2019,Third Party,Petrol,5.0,TS04,796.0,6.0,8.0,4.0,10.0,7.0,24.7,47.3,69.0,Grey,F8D Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3430.0,1490.0,1475.0,2360.0,1295.0,1290.0,720.0,5.0,Front-Wheel Drive,Power,4.6,Disc,Drum,140.0,19.0,Tubeless,5.0,177.0,16.0,16.0,hyderabad,8
0,Hatchback,45000.0,Manual,1,Hyundai,Hyundai i10,2008,1591,Magna 1.2,250000.0,2008,Third Party,Petrol,5.0,HR26,1197.0,10.0,7.0,2.0,10.0,7.0,20.36,78.9,111.7,White,Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3585.0,1595.0,1550.0,2380.0,1400.0,1385.0,930.0,5.0,Front-Wheel Drive,Power,4.7,Ventilated Disc,Drum,165.0,14.3,"Tubeless, Radial",4.0,225.0,13.0,13.0,hyderabad,8
0,MUV,90000.0,Manual,1,Maruti,Maruti Ertiga,2016,6910,1.5 VDI,810000.0,2016,Third Party,Diesel,7.0,TS10,1498.0,14.0,9.0,9.0,27.0,6.0,24.2,93.87,225.0,Grey,DDIS 200 Smart Hybrid,4.0,4.0,DOHC,CRDI,Yes,No,4395.0,1735.0,1690.0,2740.0,1510.0,1520.0,1220.0,6.0,Front-Wheel Drive,Power,5.2,Ventilated Disc,Drum,160.0,13.3,"Tubeless, Radial",5.0,209.0,15.0,15.0,hyderabad,9
0,SUV,40000.0,Automatic,1,Tata,Tata Nexon,2018,6365,1.5 Revotorq XZA Plus,1200000.0,2018,Third Party,Diesel,5.0,TS01,1497.0,17.0,12.0,12.0,24.0,8.0,21.5,108.5,260.0,Others,"Revotorq, 1.5L Turbocharged engine",4.0,4.0,DOHC,CDI,Yes,No,3994.0,1811.0,1607.0,2498.0,1540.0,1530.0,1305.0,6.0,Front-Wheel Drive,Power,5.1,Disc,Drum,154.19,11.64,"Tubeless, Radial",5.0,350.0,16.0,16.0,hyderabad,9
0,Hatchback,22907.0,Manual,1,Maruti,Maruti Swift,2022,10402,LXI,650000.0,2022,Comprehensive,Petrol,5.0,TS07,1197.0,5.0,5.0,5.0,19.0,7.0,22.38,88.5,113.0,White,K Series Dual jet,4.0,4.0,DOHC,CRDI,No,No,3845.0,1735.0,1530.0,2450.0,1530.0,1530.0,890.0,5.0,Front-Wheel Drive,Electric,4.8,Disc,Drum,155.0,14.8,"Radial, Tubeless",5.0,268.0,14.0,14.0,hyderabad,8
0,Hatchback,79000.0,Manual,1,Maruti,Maruti Wagon R,2012,6838,CNG LXI BSIV,315000.0,2012,Third Party,CNG,5.0,AP10,998.0,7.0,7.0,4.0,19.0,7.0,33.54,67.04,90.0,Silver,K10B Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3655.0,1620.0,1675.0,2435.0,1458.0,1459.0,805.0,5.0,Front-Wheel Drive,Power,4.7,Disc,Drum,152.0,18.6,Tubeless,5.0,341.0,13.0,13.0,hyderabad,8
0,Sedan,90000.0,Manual,2,Hyundai,Hyundai Xcent,2016,1866,1.1 CRDi S,340000.0,2016,Third Party,Diesel,5.0,TS08,1120.0,16.0,9.0,8.0,17.0,4.0,24.4,71.0,180.4,White,U2 CRDI Diesel Engine,3.0,4.0,DOHC,CRDI,Yes,No,3995.0,1660.0,1520.0,2425.0,1479.0,1493.0,1100.0,5.0,Front-Wheel Drive,Power,4.7,Disc,Drum,156.0,18.6,Tubeless,4.0,407.0,14.0,14.0,hyderabad,9
0,Hatchback,16903.0,Manual,2,Maruti,Maruti Alto 800,2019,6789,VXI BSIV,333000.0,2020,Third Party,Petrol,5.0,TS13,796.0,7.0,7.0,4.0,14.0,5.0,24.7,47.3,69.0,Red,F8D Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3445.0,1490.0,1475.0,2360.0,1295.0,1290.0,762.0,5.0,Front-Wheel Drive,Manual,4.6,Disc,Drum,140.0,19.0,Tubeless,5.0,177.0,16.0,16.0,hyderabad,9
0,Sedan,60000.0,Automatic,1,Maruti,Maruti Ciaz,2017,5725,1.4 AT Delta,650000.0,2017,Third Party,Petrol,5.0,TS08,1373.0,17.0,11.0,9.0,24.0,8.0,19.12,91.1,130.0,Others,k14B VVT Engine,4.0,4.0,DOHC,MPFI,No,No,4490.0,1730.0,1485.0,2650.0,1495.0,1505.0,1010.0,4.0,Front-Wheel Drive,Power,5.4,Ventilated Disc,Drum,190.0,14.0,"Tubeless, Radial",4.0,510.0,15.0,15.0,hyderabad,9
0,Hatchback,29994.0,Manual,2,Maruti,Maruti Wagon R,2012,4350,VXI BS IV,329000.0,2012,Third Party,Petrol,5.0,AP09,998.0,9.0,8.0,10.0,16.0,4.0,18.9,67.1,90.0,Silver,K Series Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3595.0,1495.0,1700.0,2400.0,1295.0,1290.0,885.0,5.0,Front-Wheel Drive,Power,4.6,Ventilated Disc,Drum,152.0,18.6,"Tubeless, Radial",4.0,180.0,14.0,14.0,hyderabad,9
0,Hatchback,26416.0,Automatic,2,Hyundai,Hyundai i20,2019,6813,Asta Option CVT BSIV,806000.0,2019,Third Party,Petrol,5.0,TS07,1197.0,26.0,12.0,13.0,29.0,8.0,17.4,81.86,117.0,Silver,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3985.0,1734.0,1505.0,2570.0,1505.0,1503.0,1073.5,5.0,Front-Wheel Drive,Power,5.2,Disc,Drum,151.11,16.18,Tubeless,5.0,285.0,16.0,16.0,hyderabad,9
0,Sedan,70000.0,Manual,2,Skoda,Skoda Rapid,2018,3141,1.5 TDI Ambition BSIV,775000.0,2018,Third Party,Diesel,5.0,TS07,1498.0,22.0,13.0,11.0,27.0,6.0,21.13,108.6,250.0,Others,Diesel Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4413.0,1699.0,1466.0,2552.0,1458.0,1459.0,1192.0,5.0,Front-Wheel Drive,Power,5.3,Disc,Drum,185.0,12.0,"Tubeless, Radial",4.0,460.0,15.0,15.0,hyderabad,9
0,SUV,27581.0,Manual,2,Honda,Honda WR-V,2018,5668,i-VTEC VX,655000.0,2019,Third Party,Petrol,5.0,TS36,1199.0,21.0,12.0,15.0,28.0,8.0,17.5,88.7,110.0,Orange,i-VTEC Petrol Engine,4.0,4.0,SOHC,MPFI,No,No,3999.0,1734.0,1601.0,2555.0,1458.0,1459.0,1103.0,5.0,Front-Wheel Drive,Electric,5.3,Ventilated Disc,Drum,164.26,15.31,"Tubeless, Radial",5.0,363.0,16.0,16.0,hyderabad,9
0,SUV,80000.0,Automatic,1,Toyota,Toyota Fortuner,2018,5504,2.8 2WD AT BSIV,3250000.0,2018,Third Party,Diesel,7.0,AP16,2755.0,29.0,12.0,15.0,35.0,11.0,12.9,174.5,450.0,Others,1-GD FTV Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4795.0,1855.0,1835.0,2745.0,1458.0,1459.0,2360.0,6.0,Rear-Wheel Drive,Power,5.8,Ventilated Disc,Ventilated Disc,176.0,9.6,"Tubeless, Radial",5.0,296.0,17.0,17.0,hyderabad,9
0,Sedan,88126.0,Manual,1,Maruti,Maruti Swift Dzire,2020,7077,VXI 1.2,672000.0,2020,Third Party,Petrol,5.0,TS10,1197.0,19.0,11.0,8.0,29.0,9.0,21.21,81.8,113.0,White,K Series VVT Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1735.0,1515.0,2450.0,1530.0,1520.0,877.5,5.0,Front-Wheel Drive,Power,4.8,Disc,Drum,169.0,12.6,"Tubeless, Radial",4.0,378.0,14.0,14.0,hyderabad,9
0,SUV,72563.0,Automatic,1,Hyundai,Hyundai Venue,2019,6946,SX Plus Turbo DCT BSIV,981000.0,2019,Third Party,Petrol,5.0,TS10,998.0,20.0,11.0,12.0,31.0,6.0,18.15,118.35,171.6,White,Kappa 1.0 L Turbo GDi Petrol,3.0,4.0,DOHC,GDI,Yes,No,3995.0,1770.0,1605.0,2500.0,1458.0,1459.0,1440.0,7.0,Front-Wheel Drive,Power,5.1,Disc,Drum,165.0,12.36,Radial,5.0,350.0,16.0,16.0,hyderabad,9
0,Hatchback,90000.0,Manual,2,Hyundai,Hyundai EON,2013,1497,LPG Magna Plus,220000.0,2013,Third Party,LPG,5.0,AP01,814.0,9.0,7.0,7.0,15.0,5.0,21.1,55.2,74.5,Gray,Bifuel Engine,3.0,3.0,SOHC,MPFI (LPG),No,No,3495.0,1550.0,1500.0,2380.0,1386.0,1368.0,910.0,5.0,Front-Wheel Drive,Power,4.6,Disc,Drum,135.0,19.0,Tubeless,5.0,215.0,12.0,12.0,hyderabad,9
0,SUV,88060.0,Manual,1,Hyundai,Hyundai Creta,2016,8179,1.6 VTVT SX Plus,804000.0,2016,Third Party,Petrol,5.0,TS08,1591.0,21.0,11.0,16.0,24.0,8.0,13.0,121.3,151.0,White,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4270.0,1780.0,1630.0,2590.0,1458.0,1459.0,1280.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Drum,190.0,10.5,Tubeless,5.0,400.0,17.0,17.0,hyderabad,9
0,Hatchback,20000.0,Manual,1,Maruti,Maruti Swift,2022,8378,VXI BSVI,800000.0,2022,Third Party,Petrol,5.0,TS07,1197.0,11.0,7.0,7.0,26.0,6.0,22.38,88.5,113.0,White,K Series Dual jet,4.0,4.0,DOHC,CRDI,No,No,3845.0,1735.0,1530.0,2450.0,1530.0,1530.0,890.0,5.0,Front-Wheel Drive,Electric,4.8,Disc,Drum,155.0,14.8,"Radial, Tubeless",5.0,268.0,14.0,14.0,hyderabad,9
0,MUV,119000.0,Manual,2,Toyota,Toyota Innova,2015,2277,2.5 G (Diesel) 7 Seater BS IV,950000.0,2015,Comprehensive,Diesel,7.0,TS03,2494.0,9.0,7.0,3.0,20.0,7.0,12.99,100.6,200.0,Silver,2KD-FTV Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,4585.0,1760.0,1760.0,2750.0,1510.0,1510.0,1600.0,5.0,Rear-Wheel Drive,Power,5.4,Ventilated Disc,Drum,155.0,13.3,"Tubeless, Radial",5.0,300.0,15.0,15.0,hyderabad,8
0,Hatchback,60000.0,Manual,1,Hyundai,Hyundai i20,2017,1604,Magna 1.2,600000.0,2017,Third Party,Petrol,5.0,TS09,1197.0,13.0,8.0,6.0,21.0,6.0,18.6,81.83,114.7,Others,Kappa VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3985.0,1734.0,1505.0,2570.0,1505.0,1503.0,1066.0,5.0,Front-Wheel Drive,Power,5.2,Disc,Drum,170.0,13.2,Tubeless,5.0,295.0,16.0,16.0,hyderabad,9
0,SUV,45000.0,Automatic,1,Ford,Ford Endeavour,2020,7634,Titanium Plus 4X4 AT,3595000.0,2021,Third Party,Diesel,7.0,TS10,1996.0,29.0,13.0,20.0,39.0,10.0,12.4,167.62,420.0,Golden,EcoBlue engine,4.0,4.0,DOHC,TDCi,Yes,No,4903.0,1869.0,1837.0,2850.0,1560.0,1564.0,2410.0,10.0,Four-Wheel Drive,Power,6.2,Disc,Disc,160.2,10.86,Tubeless,5.0,510.0,18.0,18.0,hyderabad,9
0,MUV,80000.0,Automatic,2,Kia,Kia Carnival,2021,7015,Premium,2650000.0,2021,Third Party,Diesel,7.0,TS07,2199.0,22.0,11.0,14.0,27.0,10.0,14.11,197.2,440.0,Black,2.2L VGT Diesel Engine,4.0,4.0,DOHC,CRDI,Yes,No,5115.0,1985.0,1755.0,3060.0,1458.0,1459.0,2195.0,8.0,Two-Wheel Drive,Power,5.8,Disc,Disc,165.0,12.36,"Tubeless, Radial",5.0,540.0,18.0,18.0,hyderabad,9
0,SUV,95315.0,Manual,1,Hyundai,Hyundai Creta,2020,7210,1.6 EX Diesel,1475000.0,2020,Third Party,Diesel,5.0,TS07,1582.0,21.0,10.0,7.0,29.0,6.0,20.5,126.2,265.0,Black,U2 CRDI Engine,4.0,4.0,DOHC,CRDi,No,No,4270.0,1780.0,1665.0,2590.0,1458.0,1459.0,1280.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Drum,190.0,10.5,Tubeless,5.0,400.0,17.0,17.0,hyderabad,9
0,Hatchback,100000.0,Manual,2,Maruti,Maruti Wagon R,2013,4309,LXI BS IV,263000.0,2013,Third Party,Petrol,5.0,AP29,998.0,8.0,7.0,6.0,14.0,1.0,20.51,67.04,90.0,Others,K10B Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3599.0,1495.0,1700.0,2400.0,1295.0,1290.0,870.0,5.0,Front-Wheel Drive,Power,4.6,Ventilated Disc,Drum,152.0,18.6,Tubeless,5.0,180.0,13.0,13.0,hyderabad,9
0,Hatchback,31000.0,Manual,1,Hyundai,Hyundai Santro Xing,2010,1711,GLS,245000.0,2011,Third Party,Petrol,5.0,AP09,1086.0,9.0,6.0,6.0,16.0,4.0,17.92,62.1,96.1,Red,Petrol Engine,3.0,4.0,SOHC,MPFI,No,No,3565.0,1525.0,1590.0,2380.0,1315.0,1300.0,825.0,5.0,Front-Wheel Drive,Power,4.4,Ventilated Disc,Drum,141.0,16.2,"Tubeless, Radial",5.0,218.0,13.0,13.0,hyderabad,9
0,SUV,109271.0,Manual,1,Maruti,Maruti Vitara Brezza,2019,4297,VDi,777000.0,2019,Comprehensive,Diesel,5.0,TS08,1248.0,12.0,9.0,8.0,25.0,9.0,24.3,88.5,200.0,Silver,DDiS 200 Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,3995.0,1790.0,1640.0,2500.0,1458.0,1459.0,1180.0,5.0,Front-Wheel Drive,Power,5.2,Ventilated Disc,Drum,172.0,12.36,"Tubeless, Radial",5.0,328.0,16.0,16.0,hyderabad,9
0,Hatchback,47844.0,Automatic,2,Maruti,Maruti Ignis,2019,5554,1.2 AMT Delta BSIV,507000.0,2019,Zero Dep,Petrol,5.0,TS07,1197.0,11.0,10.0,5.0,24.0,7.0,20.89,81.8,113.0,Silver,1.2-Litre VVT Petrol Engine,4.0,4.0,SOHC,MPFI,No,No,3700.0,1690.0,1595.0,2435.0,1458.0,1459.0,855.0,5.0,Front-Wheel Drive,Electric,4.7,Disc,Drum,161.7,13.69,"Tubeless, Radial",5.0,260.0,15.0,15.0,hyderabad,9
0,MUV,80000.0,Manual,2,Maruti,Maruti XL6,2021,7030,Zeta,1050000.0,2021,Third Party,Petrol,6.0,TS09,1462.0,23.0,12.0,18.0,29.0,11.0,19.01,103.2,138.0,Others,K15B Smart Hybrid,4.0,4.0,DOHC,MPFI,No,No,4445.0,1775.0,1700.0,2740.0,1590.0,1570.0,1180.0,5.0,Front-Wheel Drive,Power,5.2,Ventilated Disc,Drum,165.0,12.36,"Tubeless, Radial",5.0,209.0,15.0,15.0,hyderabad,9
0,Hatchback,62438.0,Manual,1,Maruti,Maruti Wagon R,2013,4350,VXI BS IV,297000.0,2013,Third Party,Petrol,5.0,AP28,998.0,9.0,8.0,10.0,16.0,4.0,18.9,67.1,90.0,Blue,K Series Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3595.0,1495.0,1700.0,2400.0,1295.0,1290.0,885.0,5.0,Front-Wheel Drive,Power,4.6,Ventilated Disc,Drum,152.0,18.6,"Tubeless, Radial",4.0,180.0,14.0,14.0,hyderabad,9
0,Hatchback,89318.0,Manual,3,Hyundai,Hyundai i20,2013,1648,Magna Optional 1.2,411000.0,2013,Third Party,Petrol,5.0,AP10,1197.0,13.0,10.0,7.0,15.0,6.0,18.5,82.9,113.8,White,Kappa Dual VTVT Petrol En,4.0,4.0,DOHC,MPFI,No,No,3995.0,1710.0,1505.0,2525.0,1505.0,1503.0,1040.0,5.0,Front-Wheel Drive,Power,5.2,Disc,Drum,170.0,13.2,"Tubeless, Radial",5.0,295.0,14.0,14.0,hyderabad,9
0,MUV,90000.0,Automatic,2,Kia,Kia Carnival,2021,7015,Premium,2600000.0,2021,Third Party,Diesel,7.0,TS07,2199.0,22.0,11.0,14.0,27.0,10.0,14.11,197.2,440.0,Black,2.2L VGT Diesel Engine,4.0,4.0,DOHC,CRDI,Yes,No,5115.0,1985.0,1755.0,3060.0,1458.0,1459.0,2195.0,8.0,Two-Wheel Drive,Power,5.8,Disc,Disc,165.0,12.36,"Tubeless, Radial",5.0,540.0,18.0,18.0,hyderabad,9
0,Hatchback,29200.0,Automatic,2,Hyundai,Hyundai Santro,2019,6670,Sportz AMT BSIV,529000.0,2019,Zero Dep,Petrol,5.0,TS03,1086.0,13.0,8.0,9.0,23.0,7.0,20.3,68.0,99.0,Others,1.1 litre Petrol Engine,4.0,3.0,DOHC,MPFI,No,No,3610.0,1645.0,1560.0,2400.0,1463.0,1481.0,1050.0,5.0,Front-Wheel Drive,Power,4.4,Disc,Drum,165.0,12.36,"Tubeless, Radial",5.0,235.0,13.0,13.0,hyderabad,9
0,SUV,40000.0,Automatic,1,MG,MG Hector,2020,6937,Sharp AT BSIV,1950000.0,2020,Third Party,Petrol,5.0,TS07,1451.0,22.0,11.0,16.0,31.0,8.0,13.96,141.0,250.0,Others,1.5 L Turbocharged Intercooled,4.0,4.0,DOHC,MPFI,Yes,No,4655.0,1835.0,1760.0,2750.0,1458.0,1459.0,1800.0,6.0,Front-Wheel Drive,Power,5.6,Disc,Disc,165.0,12.36,Radial,5.0,587.0,17.0,17.0,hyderabad,9
0,Sedan,65850.0,Manual,1,Hyundai,Hyundai Verna,2018,5967,VTVT 1.6 SX,842000.0,2018,Comprehensive,Petrol,5.0,TS11,1591.0,27.0,11.0,9.0,30.0,10.0,17.0,121.3,151.0,Black,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4440.0,1729.0,1475.0,2600.0,1458.0,1459.0,1228.0,6.0,Front-Wheel Drive,Power,5.2,Disc,Drum,190.0,11.31,Tubeless,4.0,480.0,16.0,16.0,hyderabad,9
0,Hatchback,90000.0,Manual,1,Hyundai,Hyundai i10,2011,1570,Sportz,290000.0,2011,Third Party,Petrol,5.0,AP28,1197.0,10.0,8.0,5.0,11.0,6.0,20.36,78.9,111.8,Maroon,DOHC Kappa2 Engine,4.0,4.0,DOHC,MPFI,No,No,3585.0,1595.0,1550.0,2380.0,1400.0,1385.0,960.0,5.0,Front-Wheel Drive,Power,4.7,Ventilated Disc,Drum,165.0,14.3,"Tubeless, Radial",4.0,225.0,13.0,13.0,hyderabad,9
0,Hatchback,38264.0,Automatic,1,Hyundai,Hyundai Santro,2019,6670,Sportz AMT BSIV,525000.0,2019,Third Party,Petrol,5.0,TS07,1086.0,13.0,8.0,9.0,23.0,7.0,20.3,68.0,99.0,Silver,1.1 litre Petrol Engine,4.0,3.0,DOHC,MPFI,No,No,3610.0,1645.0,1560.0,2400.0,1463.0,1481.0,1050.0,5.0,Front-Wheel Drive,Power,4.4,Disc,Drum,165.0,12.36,"Tubeless, Radial",5.0,235.0,13.0,13.0,hyderabad,9
0,SUV,47000.0,Automatic,1,Renault,Renault Duster,2018,5775,Petrol RXS CVT,895000.0,2018,Third Party,Petrol,5.0,TS07,1498.0,18.0,11.0,10.0,26.0,9.0,14.99,104.5,142.0,Red,H4K Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4315.0,1822.0,1695.0,2673.0,1560.0,1567.0,1235.0,5.0,Front-Wheel Drive,Power,5.2,Disc,Drum,160.0,11.5,Tubeless,5.0,475.0,16.0,16.0,hyderabad,9
0,SUV,77027.0,Automatic,1,Toyota,Toyota Fortuner,2019,7947,TRD 4X4 AT,3600000.0,2020,Third Party,Diesel,7.0,TS08,2755.0,31.0,13.0,21.0,36.0,10.0,12.9,174.5,450.0,White,1-GD FTV Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4795.0,1855.0,1835.0,2745.0,1458.0,1459.0,2360.0,6.0,Four-Wheel Drive,Power,5.8,Ventilated Disc,Ventilated Disc,157.3,12.14,"Tubeless, Radial",5.0,296.0,18.0,18.0,hyderabad,9
0,Sedan,78000.0,Manual,1,Honda,Honda City,2009,1263,S,385000.0,2009,Third Party,Petrol,5.0,AP28,1497.0,13.0,7.0,7.0,18.0,5.0,16.8,116.4,146.0,White,SOHC i-VTEC,4.0,4.0,SOHC,EFI,No,No,4440.0,1695.0,1485.0,2550.0,1458.0,1459.0,1100.0,5.0,Front-Wheel Drive,Power,5.3,Disc,Drum,195.0,10.0,"Tubeless, Radial",4.0,506.0,15.0,15.0,hyderabad,9
0,SUV,70000.0,Manual,2,Mahindra,Mahindra XUV300,2019,6799,W8 Option Diesel BSIV,1000000.0,2019,Third Party,Diesel,5.0,TS07,1497.0,21.0,12.0,16.0,36.0,8.0,20.0,115.0,300.0,Blue,1.5 Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,3995.0,1821.0,1627.0,2600.0,1458.0,1459.0,1475.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Disc,175.0,12.36,"Tubeless, Radial",5.0,259.0,17.0,17.0,hyderabad,9
0,Sedan,112000.0,Manual,1,Skoda,Skoda Octavia,2008,3100,Ambiente 1.8 Turbo,300000.0,2008,Third Party,Petrol,5.0,AP09,1781.0,16.0,11.0,11.0,21.0,4.0,12.8,110.0,210.0,Black,In-Line Engine,4.0,4.0,DOHC,MPFI,Yes,No,4507.0,1731.0,1455.0,2512.0,1513.0,1494.0,1260.0,5.0,Front-Wheel Drive,Power,5.4,Disc,Drum,224.0,9.1,"Tubeless, Radial",4.0,590.0,15.0,15.0,hyderabad,9
